Node,ID
19182,484637906
19183,499442671
19184,435196600
1345,354660898
19185,353250753
19186,562033245
19187,817506342
19188,508765272
19189,690554773
19190,246466012
19191,859169540
18467,377555321
19117,206698851
19192,388280907
19193,40295008
19194,804154180
19195,669152747
19196,381854989
19197,770797026
841,712440379
19198,332519033
19199,852897852
19200,903860095
19201,768899114
19202,972620080
6148,520283560
19203,289878106
19204,221125958
18491,344786104
18335,753673372
19205,629892986
19206,549795225
19058,813411299
19062,691275476
19207,814438863
19208,683890982
19209,987572776
19210,604359393
19211,937150869
19212,803822716
19213,481022853
19214,94481264
19215,456808141
850,946111518
19216,513987739
641,814225886
658,943487121
15998,941299804
19217,909807511
1972,484899539
16530,697452523
640,824762833
649,428916133
4574,569720554
19218,227317718
643,771014252
647,302736065
4210,867454354
12260,739863250
15962,952471778
16531,952233195
655,860915415
16301,775223893
16043,557020094
9281,697420217
19219,527455689
673,654831242
19220,439841410
16532,397293384
646,400414020
19221,484960057
16528,654917078
16535,439960572
19222,442477801
16527,269657927
16529,824754991
639,611688795
662,343902305
653,556342188
19223,269867240
19224,909991632
19225,269920035
19226,909837501
665,400297506
638,523490990
19227,553325381
820,859142058
19228,462578710
19229,428871921
19230,520553004
19231,24222482
19232,687675412
19233,208414785
19234,517736196
19235,260659871
19236,600355641
18917,305533905
19237,430357528
19238,774966148
797,306955414
19239,810774160
803,907251696
19240,351746020
818,436159619
19241,437874893
18924,863099305
18925,226689917
18967,654602800
816,695171502
18927,387863681
813,218763401
815,948474986
19242,567646801
18920,815762958
798,994641051
18923,776234578
829,695774449
814,428170960
1017,396772880
19243,780530269
19244,865612244
810,654331597
18919,562017779
801,45649092
2396,865228073
19245,465183532
400,951383532
19246,721980834
18963,909142912
935,484345925
19247,253554349
19248,338561889
19249,761762876
19250,441390381
19251,779533321
19252,218464195
19253,994647776
18489,781023999
19254,567390613
853,611579526
18832,994876234
18962,994267357
19255,312127118
19256,441426807
19257,397032662
19258,739417050
18474,994042601
934,654378723
847,226122217
19259,867569992
19260,951796305
19261,441960828
19262,311069997
19263,226765993
19264,867051116
19265,909333827
19266,824319633
19267,269719633
7017,994511370
896,951772989
19268,738409257
19269,905764834
19270,391011246
19271,654322530
19272,439325156
804,560051793
19273,498747510
19274,331135514
19275,262479783
19129,248712031
19276,734286367
19277,461220798
19278,716646649
19131,899385847
19122,463542153
19268,738409257
19279,66409453
19022,775323104
19141,712395765
19280,754117607
19119,434104196
19281,251706098
19282,942649584
19283,385464537
19149,895988420
19284,989878088
19285,898780602
19286,503708222
19114,217842682
19115,294506262
19287,993035211
19288,726588314
19289,303318184
19290,690074865
19291,690376040
19292,945395751
19113,212012002
19293,690246346
19294,985019630
19295,731052427
19296,480964466
19297,903565434
811,262823643
19298,520849888
19299,297223946
19300,695852982
19301,897054930
19302,776620345
19303,867248538
19304,908491268
833,610286717
19305,993370248
814,428170960
797,306955414
934,654378723
19306,475196629
18973,951038584
801,45649092
18920,815762958
19307,739518991
799,569261666
798,994641051
19308,16774129
818,436159619
19309,354245114
18527,696573451
18925,226689917
896,951772989
18922,261582198
19310,439070607
19311,471259787
18927,387863681
19312,437046062
19313,226423067
1017,396772880
19314,866802115
813,218763401
19315,439922626
820,859142058
19316,439250148
19317,396825840
18968,439023038
19318,526772773
19319,226919088
19320,865967169
804,560051793
19321,987334769
19115,294506262
19322,262530741
19117,206698851
19323,983216288
809,347916252
19276,734286367
19324,547020868
19325,520363288
19326,347946716
19327,609028311
19328,433161284
19329,219712025
19330,596368832
19125,901188286
19331,940697519
19332,391197941
19333,648048887
19264,867051116
19334,648780802
19335,764590590
19336,290040852
19337,548090558
19285,898780602
19338,604262687
19339,726340125
19044,942794811
19340,600250296
19341,63203937
19342,909443841
19343,484609644
19281,251706098
19191,859169540
19274,331135514
19344,591424450
19113,212012002
19269,905764834
19345,612090742
19346,563078767
19347,895697203
19348,204517935
19349,545985256
19350,312092051
19351,510807923
19352,513542852
19353,728920130
19354,638635112
19355,595016931
19356,470941095
18674,782170125
19357,940687249
19358,856190849
19359,397233718
19360,645895475
19361,853954597
19362,312681747
19363,988610208
19364,251025526
19365,260941423
19366,306140851
19367,442100994
19368,604623817
19369,382864905
19370,611957205
19371,472204759
19372,437108852
19373,943525707
19374,942322229
19375,556954346
19376,256861916
19377,311843264
19378,509922537
19379,604465160
19380,214835292
19381,777367793
808,269475413
19382,683418683
19383,815297470
19384,730156873
19385,839017729
19386,504984412
19387,290696418
19388,553236520
19389,243529353
19390,253789450
19391,774445142
19392,772600715
803,907251696
19393,293131092
19394,558157967
19395,334475257
19396,941348736
19397,717076463
19398,891975540
19399,259087783
19400,755509270
829,695774449
19401,632237447
19402,895866464
19403,347423050
19404,944784922
19405,559012425
797,306955414
18917,305533905
19406,336503895
19125,901188286
19407,564533443
19408,388999317
19409,689317009
18938,558022299
815,948474986
830,266472098
819,264507784
818,436159619
19410,941107093
18920,815762958
19411,431732057
19412,858957045
19413,344982132
19301,897054930
19300,695852982
19312,437046062
19414,626233978
19305,993370248
19302,776620345
833,610286717
19415,253856169
19416,347883634
19417,727336215
19304,908491268
19418,861476978
19419,225933786
19420,221341907
19421,860519058
19422,396636528
19423,381613039
19303,867248538
19424,254689765
19425,902625930
19426,773678551
19427,679015384
19428,504343128
19429,798139924
19430,352050752
19431,556973328
19432,302057982
19433,543499344
19434,843426421
19435,479851407
19436,267230514
19437,631682496
19438,348965546
19439,250307041
19440,515884817
19441,377050981
19442,717933822
19443,590376299
19444,632896143
19445,933782936
18212,765090913
819,264507784
18920,815762958
797,306955414
18927,387863681
18926,516090985
18938,558022299
18922,261582198
813,218763401
18917,305533905
18916,304311932
19446,735706761
19447,480227928
18919,562017779
19448,480659781
19449,644294173
18923,776234578
18469,519084088
19450,386301779
19385,839017729
19451,853122780
19452,731302333
19453,608482401
19454,985780539
19455,478471636
18939,560383071
19456,905664825
19457,905843555
19458,222673240
19459,943411746
18918,986691695
18934,388234278
803,907251696
807,695618949
19460,558123317
19461,350761647
19462,393088248
818,436159619
810,654331597
19463,777584759
2101,345805205
2104,856152661
2102,216151014
2108,257680151
2105,342626912
2116,950339517
2113,311787404
1586,867402342
2103,727768742
2115,215144191
2128,485284882
2112,909740628
2123,345908268
2124,740226290
2107,779111013
2110,427685168
2063,269967865
2109,440512456
2114,645901199
1929,354015446
2119,866884679
2117,396026758
2111,525637328
2106,818689242
8203,570102019
2120,694624612
10817,739913190
7397,439792515
1666,695756555
2118,396415122
8194,442287660
7621,527296413
19464,311988126
4960,824958056
2121,385165386
1004,994977885
2131,739731931
2132,227352523
12770,439802543
19465,824787274
18920,815762958
19228,462578710
19385,839017729
18917,305533905
19466,780273146
797,306955414
814,428170960
18924,863099305
815,948474986
18922,261582198
807,695618949
18939,560383071
813,218763401
18919,562017779
18923,776234578
18927,387863681
18925,226689917
18916,304311932
18918,986691695
18934,388234278
803,907251696
820,859142058
19467,472317639
576,780461283
829,695774449
19468,267804822
19469,815773726
830,266472098
19470,604788480
818,436159619
819,264507784
19471,267376971
810,654331597
19472,950309139
798,994641051
19473,482670040
19474,395371026
19475,865341430
18921,562903348
19110,811751557
856,728012648
19476,853925687
18461,554350901
18465,763890294
18484,824431653
19477,469367210
19478,994470232
19479,269677124
850,946111518
837,268674679
19480,526837384
18481,908440540
19481,866713591
19482,591020766
19483,697379010
19484,909044454
19485,354252152
19367,442100994
18834,952446607
19486,439329155
774,568650587
19487,511875656
19488,936402852
19489,696652592
19490,569972289
19491,612278468
18664,442001711
18823,909938306
19492,353998928
19493,397164719
19494,654116397
19495,442196623
853,611579526
19496,268902041
19497,441904645
19498,441568823
19257,397032662
18489,781023999
19499,894137434
19500,943951317
19414,626233978
797,306955414
19501,244703042
19502,926523276
19503,676866826
19300,695852982
19504,37311491
19505,676281797
19506,597994304
19507,291004669
19467,472317639
18920,815762958
814,428170960
19508,762874985
19509,498567262
18916,304311932
19427,679015384
19450,386301779
19308,16774129
18919,562017779
810,654331597
19510,636945956
807,695618949
798,994641051
19511,816635008
18917,305533905
18925,226689917
18927,387863681
833,610286717
19512,306163465
18939,560383071
19513,461430937
19306,475196629
19514,604789481
19515,339525240
813,218763401
803,907251696
19516,478608130
18922,261582198
19517,844267757
19518,846191441
19385,839017729
18212,765090913
19349,545985256
19519,455767359
19520,981214982
19521,210099661
19522,672014367
18469,519084088
846,802247655
19523,477110871
850,946111518
19524,760930217
19525,937394362
19526,819305661
19388,553236520
18278,219683674
18940,307118170
19527,332093313
19528,979706891
19529,763565950
18693,932110368
19530,777815242
18929,519150739
19531,306827994
19532,607289298
19533,904820442
19534,734543258
797,306955414
19535,519068957
19536,306300358
19537,521245389
19538,649992185
19539,308850345
19540,989166934
19541,904583012
19542,850076053
19543,903963654
19544,373853347
19545,840857604
19228,462578710
807,695618949
19546,600927262
19232,687675412
19229,428871921
19227,553325381
19234,517736196
19231,24222482
19547,464199427
19548,257304216
19236,600355641
7978,629929931
19549,933469439
19550,690576777
19551,467981949
19552,814745534
19553,426560759
19554,937488434
19555,374450056
19556,525512846
19557,845814136
19558,338972449
19559,771864498
19560,643130304
19561,481492086
19562,383029020
19563,943514283
19564,71489990
19233,208414785
19565,213033510
19566,893418686
19567,721915045
19568,261013515
19569,422945780
19570,601197969
19571,38424411
19240,351746020
19572,894428979
19573,430072563
19574,802340367
19575,652700375
19576,526397636
19577,696532613
19578,824134014
19579,696888529
19580,311655833
16805,226516818
19581,311667041
19582,483503656
19583,611451453
19584,824463355
19585,354754620
19586,993273637
19587,526568299
18947,483615596
19588,311018417
19589,441729141
19590,268533854
19591,484735387
19592,909709362
19593,781771567
19594,569309512
19595,909483671
19310,439070607
19596,697177029
19597,697236763
19598,612006065
19599,952207817
19600,697126014
19601,739999903
19602,439598266
19603,994447191
19604,993915278
19605,396346230
19606,526352010
19607,438714194
19608,485124272
19609,611804366
9191,909642138
18974,396689468
19610,600455141
19611,886649471
19612,690012797
19613,846360176
17565,727092991
19614,510643003
19615,852179329
19616,895392549
19617,82836877
19618,258589555
19619,474507517
164,395772939
19620,586303604
19621,511089588
19622,219541638
1355,81409427
19623,971469378
19624,506703156
19625,719500763
4954,269647295
19626,390653594
1004,994977885
19627,771280916
831,397178745
19628,781679528
19629,243965757
4010,612272559
19630,865532065
19631,289446922
5171,442133578
12260,739863250
19632,38253231
715,867141506
19633,527309430
19634,782257099
19635,312152473
19636,31681821
17488,520132537
11136,909839679
1621,484687743
19637,816061114
19638,605000979
19639,902493855
19640,598724415
19641,987250809
19642,731119403
19643,987592965
19321,987334769
6148,520283560
19644,860209868
6491,941328458
19645,691110004
19646,732723525
19647,556297274
19648,986561421
19649,557806294
19650,388522311
19651,220062126
19652,858544088
19653,432563241
19654,430505432
1819,380076433
19655,988038905
19656,647275836
19657,945809211
19658,431047322
19659,522120457
19660,686269266
19661,907573551
5845,605234141
19662,862106171
19663,344722070
801,45649092
19664,560246344
19665,473766917
19666,219084538
19667,392625864
19668,816943870
19669,518554073
19670,861610313
17915,895984516
11454,259683500
16687,217107702
19671,527274321
14307,782520636
19672,476095292
5463,269803818
19673,515566643
19674,456696555
17879,967981022
1004,994977885
2650,441676855
17679,735954121
14586,298487011
17914,778361726
14282,353829702
19675,773609724
963,611874556
17917,98265563
17958,781354384
738,847298501
19676,312389041
16735,556421495
19677,354986470
14304,949300514
14311,782553389
6572,734523817
6178,439753760
16536,312297775
17568,439918617
17752,336858484
11455,270062331
17587,439631785
19678,909949998
19679,227518579
5467,386687750
19680,739860036
576,780461283
14298,457875521
17841,717633615
19681,866163617
19682,950689613
19683,518374164
901,866506300
19684,952123232
19685,268740374
19686,551861616
19687,867021029
19688,739707604
19689,569679078
19690,697024937
30,781882801
19691,311228265
4936,697228933
19692,354086282
19693,909554891
19694,611975409
19695,697139372
19696,569596129
19697,269674145
19698,354472452
19699,439474089
19700,484623883
19701,226764927
19702,697099841
19703,866698131
19704,738028332
19705,952059380
5662,227031933
19706,438443051
19707,654547620
19708,952059021
19709,952027150
19710,268994757
19711,441978808
19712,354516384
5162,397205110
499,951984290
10518,982329120
19713,738408919
19714,688880728
19715,866752838
799,569261666
19564,71489990
934,654378723
19716,908587872
19717,991575064
19718,267948133
18526,611367927
19719,568194839
19720,936522471
19721,731647719
19722,941301822
827,397331084
18973,951038584
19723,594138786
19724,986351844
19725,561745379
19726,520032528
19320,865967169
19727,733553359
19728,987781391
19729,724171546
19730,732480202
19731,520465598
18925,226689917
19732,225611233
798,994641051
663,781815285
19733,268494663
19734,509612649
19735,694358073
8404,269286941
19736,439213882
19737,654482357
19738,904377191
18968,439023038
19739,909181247
19740,730552349
19741,867870689
484,558654569
491,989164008
6677,569748375
12309,697240602
12310,441899671
12311,697002979
6898,824374235
1800,824628670
1415,569636365
6047,782162867
12312,599678335
12313,269578511
12314,220468017
12315,739652789
12316,470090085
363,739592163
6172,269676644
1465,654695656
492,688821876
12317,952157315
12318,952137854
625,527190476
514,822021873
485,226897587
5779,994690886
12319,649468459
493,727298887
512,993515580
12320,527190378
12321,824660142
2134,569523207
494,393559439
12322,485069315
12323,527152078
12324,439652668
5515,354779887
12325,569468172
9814,612116918
9884,564982857
12326,909514591
19742,595193878
15206,867399187
19743,540221909
19744,397259638
1438,227068517
11539,527169668
19745,864409834
19746,341339434
19747,583236887
19748,512227226
2562,867076656
19749,569727215
19750,909721801
805,484734600
19267,269719633
2532,269837956
5125,697293611
799,569261666
1996,867355189
934,654378723
19592,909709362
19714,688880728
19751,219632194
16528,654917078
18925,226689917
798,994641051
19717,991575064
7980,226938571
19722,941301822
16813,994918838
19752,309281839
19720,936522471
19726,520032528
19753,569812185
19727,733553359
19735,694358073
19754,569657894
19755,393940805
19756,782064608
6916,354507127
19757,973967039
19758,556034811
19759,202084670
19760,612604210
19761,952796398
19762,312506272
19763,607767709
19764,730461579
19765,867862045
19766,782686890
19767,697822428
19768,655193457
19769,270313580
19770,782128805
11746,397805823
19771,909344147
19772,952773427
19773,207006012
19774,867743607
19775,903986233
19776,397811073
19777,226599216
665,400297506
19778,867780441
19779,227798907
466,527791969
19780,527772829
19781,612824119
19782,824573568
19783,952598308
19784,570018697
19785,612868984
19786,485140912
19787,442749656
19788,270277202
19789,396757513
19790,312661261
19791,910119388
19792,697567894
19793,995217062
797,306955414
18917,305533905
18920,815762958
19794,343123897
19795,645840006
19796,262901153
19797,438042468
18916,304311932
19798,392772193
19799,351004573
19800,437106114
19801,904054966
19802,732197118
813,218763401
19803,343663595
19718,267948133
19804,689001848
19805,293580182
18922,261582198
19806,818510844
19807,950713525
19808,267274947
18505,694187283
19809,95362637
19810,351735226
19811,430212383
19812,550207036
19813,780733097
19814,309966813
19815,396066296
18919,562017779
19816,725710407
19817,395511863
19818,636602901
820,859142058
19819,353429217
19385,839017729
803,907251696
18927,387863681
807,695618949
19467,472317639
19820,562567225
19821,982486545
797,306955414
19822,975998028
19823,472548866
18917,305533905
19824,771839309
19825,512211291
19826,690702959
18938,558022299
18845,566735682
19827,641084917
19450,386301779
18922,261582198
19828,479364339
19829,350514979
829,695774449
19396,941348736
18925,226689917
19830,795095040
18939,560383071
18926,516090985
813,218763401
19388,553236520
19385,839017729
19831,864005847
807,695618949
18916,304311932
19454,985780539
18924,863099305
19525,937394362
19717,991575064
19810,351735226
19832,524183372
18469,519084088
19833,213449053
19522,672014367
816,695171502
18920,815762958
640,824762833
6197,781165643
16072,266277607
19834,931203188
19835,511352090
15965,821878600
19836,569901631
19837,310796387
3664,479979246
16540,441912751
19838,226854486
19839,227263952
19840,652171663
19841,938394135
4194,771409557
160,484745255
19842,820142894
19843,440511332
19844,654543630
3081,301011258
15967,824850591
19845,312172668
19846,604412347
15985,782207566
11756,227169826
19847,269528590
16081,434764078
19848,782476170
19849,952336561
19850,397457167
15986,739707342
19851,397139319
19852,952229298
15962,952471778
16060,991044964
19853,557588776
19854,864820499
19855,952085581
1333,442012277
19856,697158904
19857,632528410
19858,715042366
19859,248444816
19860,722541295
19861,777286066
19862,226056717
19863,391736809
19864,667530864
19865,526327842
19866,555490000
19867,590967735
19868,675771358
19869,952622677
19870,345397636
19871,934105802
19872,782017822
19873,442334862
19874,909666884
19875,697705467
19876,396828822
19877,217732174
19878,467723718
19879,389634781
19880,439478626
19881,311008384
19882,250467344
19883,442462541
19884,739635087
19885,774281699
19886,417283986
19887,474357093
19888,312103777
19889,689645615
19890,344498390
19891,212128958
19892,202371474
19893,867080400
19894,441864229
19895,312054779
19896,885103019
814,428170960
19897,225927068
19306,475196629
19502,926523276
19898,609975949
19556,525512846
19899,395355587
19900,436700542
19901,610010921
19902,394835518
19301,897054930
19903,554471017
19904,821029884
19905,224054859
19308,16774129
19906,422372854
810,654331597
19907,375293680
19908,352460239
19909,650116044
19910,437078997
19911,907444669
17557,822578689
19912,629795478
19913,647639610
19240,351746020
19914,775531695
19915,516153165
19916,567643452
19917,297420886
19918,992698181
19919,772548778
19514,604789481
19920,432539857
19921,648588629
19922,950658131
19923,434685262
797,306955414
19924,695408459
19925,472676252
19926,310902776
19927,397937366
19928,608450995
19929,519585943
19930,559080255
19931,442471406
19932,442456856
19933,522828237
19934,353150799
19935,351874744
19936,601745452
19937,256476381
19938,612366811
19939,611554429
19940,354458036
19941,952327420
19942,396671881
19943,952002328
19944,908924995
19945,225445459
19946,677458190
19947,612449007
19948,612694908
19949,270310976
19950,781772825
19951,269526740
19952,739903245
19953,484301601
19954,739782898
19683,518374164
19955,908754311
19956,309693151
19957,298898987
19958,952003643
19959,511255188
19960,867234802
19961,838215694
19962,909519137
1582,312478509
19963,347189441
18460,993301691
840,642631355
856,728012648
858,526470910
850,946111518
18461,554350901
18462,779149719
18463,82877969
835,781064481
18464,760057520
18465,763890294
18466,50343545
843,780292973
18467,377555321
18468,885676902
18469,519084088
18470,428569894
18471,482389073
18472,983665850
18473,247880290
18474,994042601
18475,887766459
18476,509365788
18477,675044847
18478,470712047
18479,865990678
836,523187133
18480,804216877
18481,908440540
18482,94165279
18483,696458053
18484,824431653
18485,419038181
18486,979625449
817,781846141
18487,299296189
18488,680015026
18489,781023999
18490,484203282
18491,344786104
851,342519243
849,694689332
19964,775056203
19965,261653035
19966,378889424
18659,839929497
19967,902301775
19968,41108002
19969,345517409
19970,728578628
19971,600244028
19972,933034118
19973,306786845
19974,342143192
19975,208671630
19976,371061614
19977,782657835
19253,994647776
19978,517069015
19979,523057476
873,568515069
19980,521000001
19981,690857903
19982,468701425
19983,477404060
854,438740139
19984,438130164
19985,890594528
19986,255169834
835,781064481
18307,688418998
18690,376299643
19987,468541679
19988,650549544
19989,771249061
866,992749332
19990,206640359
19991,823238376
19992,515814105
19993,34140216
18585,417333662
19994,908160305
19995,766936154
19991,823238376
19996,524365014
19997,856240816
19209,987572776
19998,691010525
19999,639925309
835,781064481
20000,589432713
20001,286940263
20002,372753577
20003,761732252
20004,720842638
20005,887963454
19257,397032662
20006,257831585
18690,376299643
20007,424846076
18682,696851203
20008,860945302
861,525021959
20009,249272118
20010,438156305
20011,969805531
20012,293772701
20013,932368882
20014,729610322
20015,476003259
20016,684507918
20017,647420724
843,780292973
847,226122217
839,465878409
20018,601894793
20019,782228403
19970,728578628
19535,519068957
844,932014898
856,728012648
20020,852309051
20021,296628597
18462,779149719
19979,523057476
20022,951978667
20023,542801016
848,987933842
20024,261882371
20025,694506823
20026,821907577
837,268674679
20027,206789588
20028,590793078
20029,564105195
20030,254277030
20031,600349855
20032,936572797
20013,932368882
20033,802912564
18460,993301691
20034,526237021
20035,566984404
18690,376299643
20000,589432713
836,523187133
20007,424846076
20036,653033075
18479,865990678
844,932014898
19209,987572776
20037,780275249
839,465878409
18476,509365788
20038,479506532
18686,440165050
20039,353289438
20040,736433725
20041,778870593
19980,521000001
20042,887871784
20007,424846076
20024,261882371
20043,722951250
20044,215466814
20045,640429744
20006,257831585
20015,476003259
20046,466089439
20017,647420724
837,268674679
20047,852150633
20005,887963454
20048,887667908
18321,643139105
19209,987572776
20049,814817968
20050,553941330
20051,992653468
18693,932110368
20013,932368882
20052,385918557
20053,798820224
20000,589432713
20030,254277030
20054,593930260
18675,308668987
20055,205744453
20004,720842638
20056,90857849
20057,593773377
19535,519068957
20058,248148622
20059,208316429
19997,856240816
20060,683584081
20061,293795584
20062,83538885
20063,946382043
18335,753673372
20064,300699879
20065,850119373
20066,673882963
19117,206698851
20067,328535691
20068,200955009
20069,803792410
20070,455924264
20071,811692215
20072,296416588
20073,468352284
20074,464302040
20075,243176332
844,932014898
20076,253827997
851,342519243
20077,388692466
19970,728578628
20078,805337771
20079,342418384
20080,943287821
20081,753679388
19977,782657835
20082,599440826
20083,926913936
20084,216921151
20085,343277438
19198,332519033
20086,379323381
20087,720284716
20088,807372138
18690,376299643
18666,465042108
20089,216839472
20090,856733916
20091,600168359
18467,377555321
20092,251114461
20093,648169206
20094,554337319
836,523187133
835,781064481
774,568650587
873,568515069
935,484345925
19981,690857903
848,987933842
19970,728578628
20000,589432713
839,465878409
838,695238707
852,993563563
850,946111518
19965,261653035
864,950265015
20095,484004364
844,932014898
18478,470712047
874,601285470
19994,908160305
19985,890594528
849,694689332
19967,902301775
18319,255210806
20096,567964112
20097,993486556
20098,991224681
856,728012648
20099,438388727
862,696068304
20100,695260019
847,226122217
19964,775056203
20101,993617466
20102,866017248
20103,480753823
20104,696996941
20105,864896315
20106,441101209
20107,421753732
20108,993525999
857,549207571
20109,419690914
20110,676549478
20111,938851244
20112,815618823
20113,985649880
20114,673821970
20115,810237872
20116,649335941
20117,716728601
20118,945312825
20119,674474446
20120,204663695
20121,645526071
20122,815225661
20123,817566223
20124,597917156
20125,456040413
20126,288216075
20127,945943278
20128,434736629
20129,512404538
20130,604496216
20131,973266909
20132,390242950
20133,223918335
20134,978879545
20135,949518767
20136,555937809
20137,54687514
20138,267274281
20139,600674474
20140,417069265
20141,424720336
20142,338101035
20143,511759427
20144,382302949
20145,927155136
20146,472054745
20005,887963454
19197,770797026
846,802247655
18467,377555321
20147,439919088
20148,219184272
20149,464011341
20150,645301463
20063,946382043
20151,255953157
20152,389457861
20153,474305537
18663,516841934
20154,759396546
20155,596930357
20156,767220239
20157,986624590
20158,507016355
20159,693860270
20160,520481765
20161,612157633
20162,508210916
20163,247770954
20164,216853548
20165,697233496
18662,212015127
18661,679876419
18491,344786104
18658,839918585
20166,638203671
20167,937140877
20168,898933237
20169,513577777
20170,679233240
20171,898315246
20172,770122681
20173,768778013
18690,376299643
20174,732236575
19989,771249061
20175,696281093
837,268674679
20176,822585374
20177,610917892
847,226122217
20178,269624777
20179,781509993
20180,353553543
18479,865990678
20181,951224409
20182,310937250
20183,353567439
20008,860945302
20184,993593741
20185,310409165
19996,524365014
839,465878409
20186,438992009
20187,907687052
20188,907904235
20189,822410289
836,523187133
18462,779149719
20051,992653468
838,695238707
20190,950245086
20191,950812818
20005,887963454
20192,695822219
864,950265015
20193,525315402
20194,738471151
20195,438464758
20196,396014910
20034,526237021
20197,908526881
20198,950728505
19489,696652592
20199,311018313
20200,866404718
20201,758554597
18585,417333662
18659,839929497
20160,520481765
20202,846406455
18658,839918585
18657,906645305
19976,371061614
20203,592496644
20204,727561945
20205,261387371
844,932014898
20206,88996958
20207,252522352
18690,376299643
20208,646422269
20209,388111546
20210,254437891
20211,930783032
20212,991361160
20213,855615856
20214,719950569
19392,772600715
20215,814673030
20216,516200210
20217,668654409
20218,212247857
20219,343737884
19349,545985256
20220,600546136
20221,632252561
20222,681756092
20223,285959862
20224,510458709
20225,246141546
20226,516829007
20227,645131116
18671,554555516
20228,435205166
20229,890290142
839,465878409
20230,982970714
20008,860945302
20007,424846076
19209,987572776
20024,261882371
20231,508054859
20191,950812818
18673,993377514
20232,224164999
18353,431274859
20233,605409436
20175,696281093
843,780292973
20234,681633792
20235,898400853
20236,386741388
19269,905764834
850,946111518
20051,992653468
20237,505648762
19908,352460239
19497,441904645
19257,397032662
837,268674679
20238,926127371
20239,738537368
20000,589432713
20240,222185640
20178,269624777
20241,437269267
836,523187133
19267,269719633
20242,517041677
20243,697147060
20244,267413458
19343,484609644
20245,925518502
20061,293795584
18686,440165050
20246,219798996
19982,468701425
20247,388346030
18307,688418998
19117,206698851
20248,611353922
20249,219672896
19980,521000001
20250,504243168
20251,860397479
20252,260138808
20253,300251473
20254,692535694
20255,605543410
19989,771249061
20256,947952766
20257,390661559
20150,645301463
20258,903195924
20259,854697419
20260,771494247
20005,887963454
20261,558858730
18467,377555321
19965,261653035
20167,937140877
20157,986624590
19973,306786845
20262,347997737
19967,902301775
20263,654770380
20264,597097104
866,992749332
851,342519243
838,695238707
19206,549795225
20265,519812058
20266,560814741
19981,690857903
20148,219184272
19206,549795225
18658,839918585
20267,340297655
20268,248457638
20269,343291684
20046,466089439
18471,482389073
20270,927981595
19249,761762876
19976,371061614
20271,860437402
20272,476636493
19988,650549544
18690,376299643
20273,900216241
20274,345216813
20000,589432713
850,946111518
20275,484642607
20276,696504735
20277,782079534
20278,413616947
20279,992575716
20280,694317648
20281,903325765
20282,651978832
18663,516841934
20283,596151796
20284,821922404
844,932014898
19323,983216288
874,601285470
20031,600349855
20285,987116223
20286,94128867
18335,753673372
19965,261653035
20287,636898070
20098,991224681
20288,943415971
20289,931966537
20290,628454528
18585,417333662
18461,554350901
20291,546619366
19965,261653035
20013,932368882
20292,518056564
20293,422416804
19476,853925687
844,932014898
19968,41108002
19451,853122780
20294,858002448
19206,549795225
20046,466089439
20266,560814741
20295,250533086
20296,504429581
20297,849870342
19991,823238376
836,523187133
20298,342538957
20299,805879277
20300,388986975
20301,436435355
20302,208622685
20303,375446604
20304,974634614
20305,461913335
19536,306300358
20306,336115000
20307,464431276
20308,987245493
20309,257041894
20310,331835314
20311,855996511
20312,289560931
20313,605957370
20314,861738731
19965,261653035
842,268405867
19970,728578628
20315,48470014
20316,988125772
19977,782657835
873,568515069
19198,332519033
874,601285470
20317,544417092
20318,603133295
840,642631355
20167,937140877
20319,646242956
20044,215466814
18467,377555321
20260,771494247
20246,219798996
836,523187133
20320,850591148
20321,775247859
866,992749332
20322,857021839
20323,782602160
20324,517356747
20064,300699879
20325,796329060
20266,560814741
848,987933842
20326,651276495
20327,860479050
18690,376299643
19214,94481264
20328,592296192
20329,22723965
19989,771249061
19969,345517409
20330,510520958
20331,896889518
856,728012648
18673,993377514
836,523187133
866,992749332
20316,988125772
838,695238707
835,781064481
20332,482937008
19257,397032662
19206,549795225
20191,950812818
837,268674679
20333,560216142
20197,908526881
19974,342143192
20334,431293095
19492,353998928
20335,738790586
20336,610786074
20337,526067531
19984,438130164
20338,652890647
19264,867051116
19965,261653035
851,342519243
19967,902301775
19994,908160305
935,484345925
20339,951837809
20022,951978667
20340,652994149
20341,73940530
864,950265015
20104,696996941
19489,696652592
20342,992419032
20051,992653468
774,568650587
18686,440165050
848,987933842
20343,526495456
19249,761762876
20344,859981738
20345,634437300
19269,905764834
19264,867051116
19323,983216288
20346,796916216
20046,466089439
861,525021959
20347,547139368
837,268674679
20348,933290504
19270,391011246
20349,295382183
20191,950812818
20350,655178226
835,781064481
20351,945505709
20352,734747190
20353,476418002
20354,902951038
20355,310517534
20340,652994149
774,568650587
20356,737556541
20010,438156305
18484,824431653
20357,824988451
20358,547562965
19489,696652592
18682,696851203
20359,220495359
20360,226552107
20361,483017265
20362,567879966
20196,396014910
18460,993301691
20363,518739527
20364,780738875
20365,439660370
19965,261653035
20366,202150160
20367,226365221
20368,610448707
873,568515069
20369,483072493
836,523187133
20370,67962037
20100,695260019
20248,611353922
20371,951839973
20372,737896686
866,992749332
20373,652403893
20374,350388693
20375,348744067
849,694689332
20376,780340774
20377,610693314
20378,993450925
20379,823660332
847,226122217
835,781064481
20380,908510205
20381,267326171
852,993563563
20382,526073440
20383,310520503
